"","eb_pr_res_df","kappa_recovered","alpha_pos_recovered","alpha_neg_recovered","phi_recovered","rho_recovered","rl_off_recovered","epsilon_recovered","not_pun_bonus_recovered","kappa_simmed","alpha_pos_simmed","alpha_neg_simmed","phi_simmed","rho_simmed","rl_off_simmed","epsilon_simmed","not_pun_bonus_simmed","convergence","nll","sim","eb_ID"
"13",NA,4.00000115097291,0.0129125317300766,3.74689039758611e-06,0.509301651835726,0.779403438558949,0.999772456275829,2.74520483362422e-05,0.0056883206524084,4.62999779866746,0.010305497537373,0,0.455257319171497,0.605755235304089,0.883035450777643,0,0.223467585967643,0,235.004618889603,13,80
"14",NA,1.00354245050741,4.12073179955377e-05,0.000391896851937833,0.571852254137223,0.999452637290131,0.830728023570056,0.0570814148051286,0.0242575180974786,1.17965264654327,0,0,0.608363106522802,0.792022058002352,0.30588147823105,0.040652854301338,0.12055539196005,0,393.31827492195,14,259
"15",NA,2.99999654692457,0.00611962108680306,3.76439529191228e-09,0.141695298967134,0.961179357341548,0.460679605171994,0.0554679367715906,0.666666937601857,3.33738433621966,0.0058099822262831,0,0.294115428962276,0.928475495316328,0.448941698619406,0.0446620461253015,0.40079354466563,0,293.544516700763,15,43
"16",NA,3.21227652356723,0.00520702606973026,0.00173469706486187,0.35501333415624,0.997927271861027,0.239277729803952,0.022299329133811,0.097929890279203,3.74486470927039,0.00661070365177939,0.00201680553460392,0.327047545012384,0.977633076548533,0.564267183313579,0.0283684851103995,0.106723716027594,0,226.895120921243,16,101
"17",NA,4.42072698377248,0.00824546279239235,0.0035049149621404,0.318215804196351,0.69596250097267,0.437388558168893,1.9871120374379e-11,0.35099066519787,4.40321565923928,0.00835143527627524,0.00138787493369376,0.274542978928145,0.72656531868082,0.629475966144166,0,0.348348505762717,0,207.229578870064,17,26
"18",NA,4.00000010570914,0.0123718574074047,0.00817643930039817,0.419092323260493,0.954617476023935,0.992193944697778,0.00648742713934997,0.00577618127855386,4.26287815966616,0.0124161288155961,0.00239634591707669,0.164036529473472,1,0.994033633056969,0.0218343574844617,0.0142406760780586,0,179.595741375893,18,214
"19",NA,3.99617803132503,0.0103122431962433,0.00936201399648929,0.0557591424590926,0.883412472645388,0.426095500267416,0.0263288005526589,0.157108566263889,3.7466236481674,0.0103236254058852,0.00792194410070957,0.1859599248505,0.896719499001473,0.601062398590548,0.0233622585952543,0.118354502582215,0,174.743213730234,19,212
"20",NA,4.99999983971697,0.0129088782011361,0.000559058968365478,0.503107459391886,0.684818339426139,0.916505972846539,0.0607921158179337,0.27668624596323,2.57055512399044,0.0119199024119622,0.00120978747609981,0.524132907094355,0.906868498629258,0.894449825618911,0.0333303396126658,0.159293402346298,0,285.973522637165,20,42
"21",NA,4.99999997930469,0.0053940898363521,0.0119360039150331,0.321426820658793,0.99999999553717,1.56231689969859e-08,0.00979408975750072,0.466104814205743,5,0.00701303395339182,0.00777985430188886,0.285295312202596,1,0.300110795780183,0.0058898763016573,0.438396279939697,0,187.667656502478,21,183
"22",NA,3.99999972852583,0.00578024618977037,0.00413918193050183,0.0849479766251461,0.737906284778456,0.396440105812571,0.000687462565610102,0.32072878963622,3.62553292093262,0.00822688630466618,0.00190114097250341,0.106057223656169,0.780794201225384,0.561459241210036,0.00237059339259639,0.32735698484856,0,235.992950215932,22,51
"23",NA,4.99999973498891,0.00431144581452978,0.00299932770745984,0.00329600734207794,0.674372207200244,0.680638502995698,0.0200798472259739,0.161059585674575,5,0.00370039712308856,0.00401726748760543,0.194301294840898,0.737217961840525,0.586889990779286,0.0291213501387612,0.176439464807868,0,305.405339989384,23,165
"24",NA,3.99999439634022,0.0156239937114162,0.0043699957779433,0.571263396350739,0.791128968105954,0.522130810266365,0.0280843254661587,0.251641084648545,3.69464452265089,0.0118722912074386,0.00445075020393066,0.579470562272797,0.768337597572625,0.428784817240619,0.0331940082435462,0.0298670220653803,0,176.949784402503,24,213
"25",NA,4.00000007792651,0.00966776233000764,0.0104068660710986,0.283639295729966,0.804333100058157,0.284765506714508,0.0206707861293309,0.0328341975542388,4.57791248116876,0.0119384580108349,0.0059839983230494,0.106644444313764,0.753875358532391,0.347720945748797,0.0251377875978087,0.281639071316302,0,146.824456136803,25,236
"26",NA,4.0000005141089,0.00572821584315987,0.00195800413755882,0.307871609643555,0.670895463542777,0.841385901794309,2.06534319921177e-05,0.263264962934603,5,0.00532990038564756,0.00133396099715649,0.334199819100437,0.650863210187774,0.62376354178356,0.0115252296835804,0.253683887658865,0,294.023988033328,26,243
"27",NA,4.00000143483037,0.00689958733572287,1.75479844081647e-05,0.0855603848972625,0.884154847926229,0.702441892446625,0.049595011699514,0.0759713346761952,3.88203954439537,0.00729338096484521,0,0.0962309403408885,0.834627285286965,0.746124965489547,0.0419092549830555,0.0257843154923122,0,267.622158689983,27,101
"28",NA,4.99832858626819,0.00309641679315306,1.30577164686806e-06,0.677122732015021,0.643679891184321,0.427424163925412,0.0608459571695732,0.333333752648626,2.63608553577364,0.00359737822784955,0,0.654060677717651,0.584737713384485,0.720170780432315,0.0491197137891743,0.291465182154595,0,373.543045061641,28,15
"29",NA,4.99934092379588,0.00520561306209377,0.00490312128150934,0.0977492906637197,0.964336790708871,0.519791419358984,0.0213855630892388,0.135863992056494,5,0.00607873612704485,0.00687219507104456,0.197165910862634,0.875750880223016,0.463952953249056,0.0223210476351015,0.243498692504765,0,214.443338519441,29,196
"30",NA,3.24486553582966,0.00393721946302663,9.15456697933524e-12,0.589353052899391,0.756457743784719,7.82865178175071e-06,0.00819792711563666,0.144644516701809,3.50233382685171,0.00683203263227749,0,0.551455367451219,0.783259946274837,0.60778382182897,0.0127097975067127,0.175359868933496,0,284.605831980741,30,253
"31",NA,4.00000084874237,0.012427657121506,0.0105162009048041,0.0831215908817295,0.64913313004816,0.406514973373895,0.0190024407910754,0.0586181452200454,4.76357095116497,0.0117730852496981,0.0018315908959173,0,0.602724462769723,0.292026342807811,0.0131592790075411,0.162361832870403,0,146.572073326416,31,52
"32",NA,3.00000003268051,0.000761949324431355,0.00204089262472543,0.336206355727653,0.520678188650078,0.0315819586202626,0.000892415723922129,0.0789714598829147,2.93895499286516,0.000732934273879941,0,0.417474143246195,0.682381341436161,0.461298326610824,0.021866722547359,0.0890813833494671,0,367.712308590254,32,241
"33",NA,4.99933830417846,0.00638185348568456,0.00252531793322234,0.245122443183171,0.82473826123456,0.999962104893564,4.03245286670857e-06,0.0980380067191943,4.74664049724813,0.00507157324334804,0.00124171274439022,0.290984943127482,0.835300666933202,0.738228824034033,0,0.231671954825122,0,265.386207484714,33,138
"34",NA,4.99999996973276,0.0200231169977693,0.00463234297326647,0.459987278986855,0.999999998243373,0.837101933462219,0.0241394488319222,0.187623576368866,4.45691795972561,0.0139956024051096,0.00586970346666804,0.472898553498893,1,0.675835595231869,0.0147653549789453,0.0914224281580435,0,172.360243732779,34,273
"35",NA,3.00000011031522,0.0045081173351718,0.00276422399789906,0.327903771251642,0.861343620132407,0.608698175179706,0.000969173518713602,0.0994995841433913,3.48962797153336,0.00493553719694705,0.0046443500473853,0.438291187112416,0.857307723953545,0.786049964102684,0,0.219808374763437,0,285.837239546329,35,229
"36",NA,2.0000000266965,0.00857442466192286,0.00258931555643065,0.882016034057016,0.347929861088115,0.434139138202145,0.00040328167845937,0.0563159230002679,2.1291207054325,0.0117559042678773,0,0.745142231151186,0.49780891613591,0.745199237318081,0.0122631788134245,0.057675747689922,0,253.507682106665,36,267
"37",NA,4.9994211328016,0.010034734856221,7.94221213566845e-07,0.237828592224914,0.99834817381959,0.893003816801971,0.0570518451681725,0.0681928839015482,5,0.00850241173212424,0,0,0.695986018081906,0.789546147362354,0.0477545057318469,0.0918062809004493,0,251.068839775493,37,25
"38",NA,1.00000589702522,0.00407807446786009,8.01811861439563e-10,0.550734282676238,0.946189720138917,0.188563868573585,0.0488311569170706,0.279458278341758,1.75528945472111,0.0048118819911101,0,0.647318542959777,0.669765702029105,0.367268264823638,0.030481876157312,0.21808525510456,0,341.179945900286,38,274
"39",NA,2.99999987164274,0.0071693059500683,0.0127838794606539,0.280949974707669,0.998341886953106,0.0661396196714973,0.0471742281508301,0.27634613820058,2.05262744205879,0.010767496048404,0.00193396286381631,0.311443329984479,0.995242819654545,0.304735249378355,0.038886395856513,0.169189613011218,0,199.460436962142,39,252
"40",NA,4.29072133584903,0.00563075706458306,0.00561173612145741,0.0722684464673712,0.850236775133557,0.00109614747907859,0.00769986550644321,0.147992230607189,5,0.00551570089423945,0.00559024773581773,0.205257161615312,0.882382753728316,0.111586825892051,0.00608346398616127,0.22122015521942,0,182.728407798969,40,125
"41",NA,3.99999947408327,0.00460678732619627,9.84134697537298e-10,0.350008787780391,0.673877478151658,0.557677627392464,4.81240221207089e-07,0.271269665137034,4.2962321182956,0.00380729073904537,0,0.38124747589505,0.790114916905239,0.292310332296608,0.0244512527945083,0.331731581413856,0,301.175796356258,41,237
"42",NA,4.71197027500771,0.00359707786220531,3.11826763671061e-10,0.11985482860151,0.936239564043734,2.58390583900571e-06,0.0132734365436857,0.318550760858531,4.47416227929337,0.00683996421615722,0,0.137380799613265,0.871902706449716,0.599484221963779,0.0268441609572177,0.300826030157211,0,248.831357073435,42,211
"43",NA,3.64458782821785,0.00576868915465278,0.006319477142979,0.407243649826763,0.879545625372588,0.818033450425805,0.0178662127422492,0.339877258981432,3.81906573190863,0.00707951154888117,0.0075250162612741,0.458686052771388,1,0.985616507173493,0.0339490148694941,0.342885656183549,0,296.825056320397,43,95
"44",NA,3.61400911403368,0.0109690631390416,0.00650677968623647,0.508474722048816,0.854389857926221,0.999999998017854,0.0096740188782819,2.13288159090527e-07,2.41669700138562,0.0114361228106826,0.00525477296394863,0.349223204607594,0.874025065629047,1,0.0164222757559478,0.246974026467879,0,236.329346740805,44,153
"45",NA,4.99999988344868,0.00332174815443596,0.000707845544764068,0.00348378325518919,0.837759198969096,8.8056347570834e-08,0.0251830230757792,0.174036177351638,5,0.0037480058427183,0.00254099345277883,0,0.879356712242798,0.268338368408178,0.0362166172356527,0.223108324375394,0,272.228192987015,45,120
"46",NA,4.95761591358683,0.0128391959921208,0.00082909175248341,0.379350948412419,0.913361474511348,0.599543235261792,0.0181672003009064,0.0926950715692451,4.44185539077954,0.0132929709350463,0.00396066274832386,0.294500291027002,0.898975996181199,0.552039830595206,0.0107211519785011,0.162827150143052,0,166.696797073081,46,11
"47",NA,4.91966699799889,0.00613611483180808,0.00317850784650784,0.0927634458546641,0.898589316197406,0.315408701042369,0.0142867789012433,0.126114322837747,4.98351914255898,0.00728252921332893,0.00426770642826266,0.201693284359243,0.889957169473606,0.51405842456515,0.0294377448048241,0.0273305606983714,0,203.298058141162,47,73
"48",NA,4.99999493165788,0.0157616897493746,0.00227904846343883,0.152675874445508,0.676970774990446,0.810783576822506,3.89943215738316e-09,0.539490865807166,5,0.0161384846594405,0.00404706243432536,0.2697997985079,0.689414615767204,0.910601579259301,0,0.40890077892296,0,191.394497171549,48,263
"49",NA,2.99999987443371,0.00523578876768721,0.00705701484831162,0.361561536970985,0.999999930240171,0.837353196070507,8.57484017221828e-10,0.382430498428177,2.38740859949432,0.00316617090963904,0.00841916946291182,0.374974912256896,1,0,0,0.396215357776849,0,275.956725496721,49,226
"50",NA,4.99999994827678,0.0102737095202822,0.0115644140541006,0.0420027283962173,0.999999999014765,0.694262024850562,0.0216317102367442,0.0336980761608827,4.26031191780588,0.0117513812459321,0.00488740308807231,0.0506745939512814,0.937402867669649,0.738715712440604,0.0229857946436937,0,0,147.429552452481,50,147
"51",NA,2.75597407300847,0.0153333852117221,0.00299806205719511,0.322465811065538,0.817927267762099,0.689643487487627,0.0436120750385418,0.365040224284093,5,0.0118651013145089,0,0.329448111767408,0.716780659130583,0.678547213068589,0.0387892597705697,0.366487563600721,0,215.300925492254,51,60
"52",NA,4.03332157701716,0.0141486985565668,0.000172615928210848,0.624659008208785,0.772968442742441,0.548817817363315,2.04280170037323e-05,0.0167412218768766,4.2491959952315,0.0107177081296076,0.0022015957367292,0.622094356458804,0.837078878733516,0.367109964684132,0,0.0271904214675378,0,194.760221744584,52,14
"53",NA,2.00000008642498,0.0100355001464463,0.000234457067456159,0.289197826861813,0.857865063137396,0.485142649947526,0.00684117587109271,0.10482426657575,2.25370070497623,0.00912145525296357,0,0.463468862888397,1,0.499092001961392,0.0111432609504458,0.233649552562639,0,183.838291666769,53,121
"54",NA,4.00000262414115,0.0187941468041558,0.00020663538846867,0.235536738374654,0.877609296605463,0.554185997241304,0.0345386982925444,0.213752252946921,5,0.014333078984269,0.00662239179519094,0.223829587508978,0.764101756834978,0.679398846559316,0.0174308840115801,0.111194704033429,0,158.194666229169,54,136
"55",NA,4.99999997533093,0.00849678851657312,0.00148274522452058,0.38046206028203,0.891478894687595,5.03242380568984e-08,0.00809558644387296,0.302098850576477,4.0906936548355,0.0101582334166709,0.00376822666562465,0.357273450602903,0.937740296529017,0.108386006119968,0.00811643595314291,0.271979153502036,0,147.998315884352,55,210
"56",NA,2.99999986446285,0.00322069854106621,4.22061582691904e-11,0.187913784948974,0.67631266921081,0.958836503676794,1.33785767319075e-06,0.362975787458351,2.1310516486737,0.00209881498279836,0.000397450608249147,0.140170215952856,0.762535987579728,0.796206331078073,0.0363771414363124,0.387678890118005,0,371.325772477975,56,214
"57",NA,1.40152735581879,0.00372864391861527,7.06229979100784e-05,0.563141059646277,0.99998813070857,0.000102251803268467,0.012912106068202,0.000200479990037682,1.81156939564301,0.00368251189625584,0,0.559102398045892,0.944570411449662,0.111096414969434,0.0210255472438369,0.0466288594046598,0,305.377409645382,57,92
"58",NA,4.00000176163919,0.00851114595774182,0.00511467164058089,0.526115347444443,0.533735652207859,0.514378953807027,0.000129498661136731,0.694119397603975,4.32366904840081,0.00836911653425888,0.0023265171692619,0.513868804566964,0.583556898615969,0.565230146257173,0.00927753126115388,0.392994611360675,0,271.309618237186,58,134
"59",NA,3.00000004816865,0.00579873118630946,8.94443221615396e-06,0.407871900484655,0.915588571883938,0.0058766657876369,0.0022374021005319,0.0573056007002565,3.26372462811345,0.00583485285046279,0,0.322220712160219,0.664470624787848,0.343360772448987,0.000310004293164717,0.258154475927601,0,207.64763036667,59,53
"60",NA,3.99999907197642,0.0163543831778087,0.000715674965277429,0.149518779590533,0.611556523290002,0.552796757330814,0.0202363001764654,0.340357439188703,3.97828705025576,0.0152447009894119,0.000203942323667703,0.48185405889713,0.609881892598817,0.603436938403944,0.0154982062344195,0.316871816281544,0,193.177564647143,60,182
"61",NA,2.99998063028736,0.00374291262132668,7.08846934803531e-06,0.0585303851601614,0.977007297623415,0.00226655703401557,0.0391217445588994,0.153112389432261,3.92543220362741,0.00381685463864974,0.00198891324172242,0.249656322875462,0.791409627821995,0.10003769778815,0.01766662268842,0.212649981704585,0,273.532671095167,61,142
"62",NA,4.99999853198603,0.00194568221504355,0.00554507096062614,0.0926770164256416,0.862367345484791,0.322782538149351,7.00628043714936e-10,0.00466989688410378,4.32077672240907,0.00390455671687961,0.00829278685359113,0.291839825195057,0.831956852236655,0.865155912276038,0,0,0,267.499576453799,62,57
"63",NA,4.00000010623304,0.00576009875790024,0.00319260690612453,0.281126918611431,0.887729492292465,0.709075154755624,0.0145434576705888,0.0872479694281543,4.62011249127836,0.00559176126923881,0.000707713581975105,0.178699291589374,0.908974373894839,0.73766053554884,0.0517198414057711,0.0347163983862763,0,265.269516559248,63,170
"64",NA,4.00000115419927,0.00518559086308679,2.84526579571578e-05,0.577014013637494,0.770362186760433,0.997671948910548,0.0634465819191441,0.139008056330117,3.96958196158904,0.00449156300434343,0,0.59693455244079,0.713766505665989,0.803968787757801,0.0392774664737711,0.0982331358918588,0,368.640600853729,64,7
"65",NA,4.99999966003899,0.0088902136954459,0.00170166700549064,0.353664112208058,0.908369169605773,0.999999998964507,1.10097336576182e-10,0.287234533401542,4.42881241264441,0.00865429873252044,0.00188735068316868,0.346674001522272,0.791983683603971,1,0.00582879366268126,0.326060284054308,0,228.831224308293,65,197
"66",NA,4.9999999328703,0.00311538128425866,0.00251297663959568,0.485850899507153,0.818115218172328,0.682046361350768,0.043064476164813,0.324519989392676,5,0.00366157263609332,0,0.52277015700777,0.844923085142265,0.667531334502076,0.0284307361380022,0.324353915774294,0,350.960651982266,66,15
"67",NA,3.00000002766359,0.00490682176315277,0.0074271782514478,0.264331030727272,0.933801345246095,0.0562848345669206,0.0196876135848919,0.0960214739254598,3.6080917611864,0.00704129708302068,0.00867193852725884,0.203515464653961,0.799555403604958,0.30745628837572,0.0176108653094911,0.0471045203198352,0,210.150994578677,67,239
"68",NA,4.99999987230695,0.0156707112272352,0.00157399514050641,0.588132879167945,0.937095933508045,0.967087364672814,0.0117105381143153,0.183166904950265,4.24853566678256,0.00996378119307558,0,0.625142985696256,0.896967318660898,0.83373901814199,0.016548329102231,0.217642297981567,0,218.072162673449,68,136
"69",NA,3.78495165645854,0.00972068724766743,0.000882881122837841,0.0691473693988558,0.735405652053975,0.936455318523011,0.0165484679083984,0.000417191983275792,3.49378433654952,0.011119587876471,0.00202417725709578,0.29341057135733,0.66899491370369,0.949649311888607,0.0288640892569543,0.0681182182742378,0,264.806743343401,69,73
"70",NA,2.99999994886243,0.00926309431568644,0.00372011883937982,0.0173154535829552,0.993111722385783,0.109389022960521,0.000117303471358207,0.315599551592113,4.81563577668074,0.0095125749965551,0.00051557585724273,0,0.760423852930298,0.262388506162012,0,0.26549907337885,0,133.766925345582,70,17
"71",NA,2.21191143783275,0.0173147384528321,6.34063103358363e-11,0.501937826431283,0.999998549822539,0.764093059104297,8.38884729364156e-08,0.175505591833286,2.41171964495077,0.0166078539688987,0,0.453682719116077,1,0.722725944111793,0,0.168935054174923,0,176.988789231545,71,146
"72",NA,3.9999945999238,0.00650569721726809,6.84435444738003e-05,0.0311543932341541,0.905769927268487,1.12492663870456e-07,0.0271921334495712,0.133053629318386,3.73453700385641,0.0111195413252059,0.000145419366893551,0,0.790419470676675,0.342130246448958,0.0259572279997027,0.207119566548579,0,188.052253613634,72,48
"73",NA,4.99999994094782,0.00883979001040977,0.00320773771293867,0.402609640274183,0.971284557582279,0.806435686382299,0.0288914800790743,0.351280916336443,2.65450846176364,0.006516956508148,0.00395666407024159,0.436595057087624,0.80127418406221,0.341258679612742,0.009967339629988,0.367514463757727,0,231.144148516287,73,135
"74",NA,2.00000008939472,0.0135723346592749,3.47109666983944e-06,0.125646520525287,0.909964214051543,0.844558600199417,0.0291235797666739,0.140021751859797,2.2915643355722,0.0132018043330908,0,0.156952226455155,0.974233512670296,0.906820955209709,0.0348102022174681,0.212973329008736,0,206.170661005945,74,272
"75",NA,2.99995733438166,0.00944686552275723,0.00267555426800306,0.444807336225094,0.999833990347606,0.383850166681734,3.17321808316725e-05,0.000929579377025446,2.68239147325565,0.0142642612038006,0.00278157562218142,0.354146405723264,0.841393059178305,0.718859535124104,0.0278012102034563,0.0698867905898284,0,168.503625722487,75,53
"76",NA,4.00000004087484,0.00977863355813417,0.000436755122974248,0.0457925805688395,0.752691427205762,0.651771535551062,0.00149463820839703,0.547877722263494,4.48865461382669,0.011259928179328,0.00080566805640199,0,0.802409041367318,0.544350989048709,0.0150125946362072,0.424303878485695,0,206.636074801357,76,212
"77",NA,1.0000000772932,0.00183709720771121,0.00491688943625252,0.673758384868621,0.999999976839275,0.289124705171479,0.0171852965777369,0.285359891951374,1.72140793138104,0.00241024317123944,0.00464477715968653,0.545879505626512,0.881926588921003,0.525062317993213,0.0283428164024963,0.279034655701614,0,369.096546733402,77,141
"78",NA,4.32958477776178,0.00686424531368961,0.0020741857014167,0.279308463464946,0.900986980519072,0.0301209753575674,3.37774977680925e-05,0.0907898798154186,3.53632652397582,0.00893009421969035,0.00260181927773846,0.256976963629057,0.812674435289828,0.065593919067704,0,0.0711802382326701,0,147.567377613967,78,94
"79",NA,2.99999766634556,0.00826741145798123,1.84843057500336e-11,0.607967787425965,0.445029065430924,0.188196309725729,5.96951550266589e-08,0.476913987322365,4.13468476812292,0.00942312902690375,0,0.48748340849398,0.539805022323553,0.477388717934404,0.00442113160885526,0.29844515185769,0,205.48984186307,79,222
"80",NA,4.99999994653358,0.0071186876204117,0.00172592800689507,0.679777904836438,0.643352021232662,0.920271926358335,0.0176897381936699,0.240570022205151,4.75697182305161,0.00735535920056905,0.0014180397327233,0.378235314572296,0.614718138146041,0.952655107182212,0.0373018909297876,0.319968408167784,0,338.949641770605,80,242
"81",NA,3.74388524483659,0.0101435253623774,0.0103074709352496,0.712907218746826,0.925848633168585,0.521973559676589,0.0327064244334839,0.333333339679303,3.02179068290222,0.00735475265165238,0.00467929052506598,0.673157363156389,0.877298342714825,0.249044989258898,0.00452311037430341,0.270187552250097,0,240.161698527596,81,118
"82",NA,4.9999891708367,0.00545612708428518,2.02492484499095e-10,0.528538480017187,0.834100257325807,0.582496333177969,1.61293288318944e-07,0.256782259193965,4.40005622835324,0.00571562416219361,0,0.567169880050225,0.801368553638069,0.755181514332847,0,0.145445449689604,0,271.678974091435,82,166
"83",NA,3.0000000620616,0.0130944242498805,0.0039650962802795,0.148045576463089,0.968315241963159,0.427682769083657,0.000609944342123889,0.354310963246485,3.52844489871962,0.0116593406612256,0.00140675640220172,0.17439279515489,1,0.330580890121112,0,0.365682074797197,0,177.196692573741,83,47
"84",NA,2.28559561608807,0.00389134174825559,1.41336180256694e-10,0.194136109626702,0.744329191888661,5.00615594798384e-06,0.048824386568509,0.323540397185348,1.84650523225753,0.00351778041168298,0.00044217927345178,0.23862541348606,0.665827795084434,0,0.0123986365629721,0.315291154759867,0,317.605938115604,84,172
"85",NA,4.98494091321648,0.011087579778535,3.53281266593297e-05,0.116988990525305,0.864746851785633,0.749151143419884,0.0476031556676304,0.161789692786676,5,0.00946563656572963,0,0.26527088776273,0.69874305954458,0.612517100542789,0.0304687919535963,0.103110385106229,0,245.242299400292,85,144
"86",NA,4.99999728359059,0.0109341746722172,2.35190126060983e-12,0.000357421279808586,0.999999921119681,0.924408367784301,0.00930535786518882,0.512134163283183,4.98478642119956,0.00779652785491246,0,0.0481390546493007,0.997876753557033,0.911425889762458,0.0114432059571284,0.410779355473933,0,203.942695702297,86,184
"87",NA,4.88229308175466,0.00473262380388754,0.0030922134016809,0.328518099960874,0.842692928990352,0.999999856325305,9.30516559578895e-12,0.491694315695186,4.83360054131289,0.00318471851914775,0.00178068536479275,0.350751624015984,0.891992025936006,0.973694695798646,0.0108786315498994,0.402203027024479,0,295.841285670506,87,131
"88",NA,4.00000140349418,0.00345670487539345,0.000225302953408964,0.0744639100899381,0.886758780897268,0.406366727217255,0.0285565012235142,0.13522211080879,5,0.00383757344676787,0,0.323299179513331,0.74305532995668,0.705803190813142,0.0268827966235991,0.109102975715514,0,291.272620205847,88,264
"89",NA,2.00000048402589,0.00447896839408698,0.00116948549520372,0.271004627007012,0.694941518022464,0.00301559792688724,0.0269479861484072,0.273295907179789,2.1063086045416,0.00574327618546788,0,0.400978897635258,0.802051557584612,0.259618793208207,0.0412104620469145,0.215689800432252,0,305.300534273153,89,54
"90",NA,3.99999569330038,0.00558492481357351,6.88344058796087e-06,0.496593869230557,0.5827135831291,0.999695296753009,0.0528846625864687,0.365091915068518,3.37947313881895,0.00330898568816907,0,0.397423579910558,0.617530216403953,0.756581628839289,0.0541406282112298,0.359992407018015,0,376.8490078772,90,71
"91",NA,3.99999976188575,0.0113352031746951,0.00655721284273418,0.457307132251163,0.999999993560637,2.91494999110746e-09,0.0121408020978012,8.57787766088658e-08,3.10108437589851,0.013670570281157,0.00481430569270199,0.505538935508632,0.870390035916879,0.160991770571372,0.00712985321736274,0.167447902533084,0,131.592832834713,91,251
